;Unnamed: 0;rating_overall;comments;preprocessed_comment
2990;410;5.0;"Nathalies Wohnung ist absolut schön. Der Blick über den Zürichsee und die Berge ist genial. Wir genossen unseren Morgenkaffee auf der Terrasse und bewunderten ihn. Die Wohnung ist sauber und komfortabel mit einem tollen Bett. Wir haben uns wie zuhause gefühlt. Nathalie arrangierte auch, dass wir unsere Wäsche waschen konnten. Die Küche ist gut bestückt und das offene Konzept ermöglicht es dir, zu kochen, während du immer noch mit der Familie abhängt. Die Wohnung liegt günstig zur Straßenbahn und war schnell unten am See. Unterwegs gibt es jede Menge Lebensmittelgeschäfte. Wir haben eine wunderbare Zeit verbracht. Nathalie ist eine liebenswürdige und wunderbare Gastgeberin. Wir planen, hier bei unserer nächsten Reise nach Zürich wieder zu übernachten. Ich kann es nur empfehlen.
Mehr anzeigen";nathalies wohnung absolut schön blick zürichsee berge genial genossen morgenkaffee terrasse bewunderten wohnung sauber komfortabel tollen bett zuhause gefühlt nathalie arrangierte wäsche waschen konnten küche gut bestückt offene konzept ermöglicht kochen immer familie abhängt wohnung liegt günstig straßenbahn schnell unten see unterwegs gibt menge lebensmittelgeschäfte wunderbare zeit verbracht nathalie liebenswürdige wunderbare gastgeberin planen unserer nächsten reise zürich übernachten empfehlen mehr anzeigen
2991;410;5.0;Alles war einfach perfekt!! Liebe Natalie ist super fürsorglich und eine großartige Gastgeberin! Die Wohnung ist super;einfach perfekt liebe natalie super fürsorglich großartige gastgeberin wohnung super
2992;410;5.0;"Ich denke, das war wohl die schönste und herzlichste und einladendste Unterkunft, in der ich je übernachtet habe. Das Bett war unglaublich, das Sonnenlicht, das am Nachmittag auf die gesamte Wohnung trifft, ist reine Magie. Nathalie ist so eine freundliche Seele, dass man wirklich die immense Liebe spüren kann, die sie investiert hat, um einen Raum voller guter Energie zu schaffen. Es ist wirklich geräumig und befindet sich in der schönsten (und ausgefallensten) Nachbarschaft mit herrlicher Aussicht und den öffentlichen Verkehrsmitteln, die 3 Minuten zu Fuß entfernt sind. Ich hatte eine tolle Zeit.
Mehr anzeigen";denke wohl schönste herzlichste einladendste unterkunft je übernachtet bett unglaublich sonnenlicht nachmittag gesamte wohnung trifft reine magie nathalie freundliche seele wirklich immense liebe spüren investiert raum voller guter energie schaffen wirklich geräumig befindet schönsten ausgefallensten nachbarschaft herrlicher aussicht öffentlichen verkehrsmitteln 3 minuten fuß entfernt tolle zeit mehr anzeigen
2993;413;5.0;Es war ein fantastischer Aufenthalt, wir hatten alles, was wir brauchten, meine Familie und ich liebten es, in Alexas Haus übernachtet zu haben, die Kommunikation war schnell und effizient, ich muss Alexa nur wirklich danken, dass wir in ihrem Haus sein durften.;fantastischer aufenthalt brauchten familie liebten alexas haus übernachtet kommunikation schnell effizient alexa wirklich danken haus durften
2994;413;5.0;"Hell, sauber und geräumig war diese Unterkunft perfekt für unseren Aufenthalt in Zürich. Alexa war eine wunderbare Gastgeberin, die Reisetipps gab und schnelle Antworten auf unsere Fragen gab. Die Lage war wie in einer ruhigen Gemeinde beworben, aber nur eine 15-25-minütige Straßenbahnfahrt vom Stadtzentrum und dem Zürichsee entfernt und auch in etwa einer halben Stunde zu Fuß erreichbar. Ich kann sie nur wärmstens empfehlen.
Mehr anzeigen";hell sauber geräumig unterkunft perfekt aufenthalt zürich alexa wunderbare gastgeberin reisetipps gab schnelle antworten fragen gab lage ruhigen gemeinde beworben 1525minütige straßenbahnfahrt stadtzentrum zürichsee entfernt etwa halben stunde fuß erreichbar wärmstens empfehlen mehr anzeigen
2995;413;5.0;"Sehr gemütliche und saubere Wohnung in großartiger Lage (nur ein paar Gehminuten von der nächsten Straßenbahn-/Bushaltestelle entfernt und auch ein Spaziergang zum Zentrum ist keine große Sache)

Die Kommunikation mit Alexa war sehr einfach und unkompliziert.

Sehr günstiger Preis für Zürich. Wir hatten nicht die größten Erwartungen an diesen Preis, haben uns aber dafür als völlig falsch erwiesen. Es war wirklich alles perfekt und ich komme gerne wieder hierher, wenn ich jemals wieder nach Zürich komme.
Mehr anzeigen";gemütliche saubere wohnung großartiger lage paar gehminuten nächsten straßenbahnbushaltestelle entfernt spaziergang zentrum große sache kommunikation alexa einfach unkompliziert günstiger preis zürich größten erwartungen preis dafür völlig falsch erwiesen wirklich perfekt komme gerne hierher jemals zürich komme mehr anzeigen
2996;415;4.33;Tolle Lage und Einrichtungen als Service-Wohnung. Schnelle und reaktionsschnelle Kommunikation. Wir konnten auf Anfrage und gegen eine Gebühr einen späten Check-out durchführen, den wir aufgrund einer späten Abreise brauchten.;tolle lage einrichtungen servicewohnung schnelle reaktionsschnelle kommunikation konnten anfrage gebühr späten checkout durchführen aufgrund späten abreise brauchten
2997;415;4.33;Schlüsselübergabe super einfach und freundlich. Das Zimmer war das, was ich erwartet hatte. Die Lage ist ausgezeichnet und es ist einfach, den See, Restaurants, Sehenswürdigkeiten der Stadt und den Bahnhof / Flughafen zu genießen. Ich würde hier wieder übernachten.;schlüsselübergabe super einfach freundlich zimmer erwartet lage ausgezeichnet einfach see restaurant sehenswürdigkeiten stadt bahnhof flughafen genießen übernachten
2998;415;4.33;Das Personal war sehr freundlich. Es war eine tolle Erfahrung des Aufenthalts in Zürich.;personal freundlich tolle erfahrung aufenthalts zürich
2999;416;4.67;Toller Aufenthalt. Die Wohnung verfügt über viele Küchengeräte – Toaster, Kaffeemaschine, Mixer.;toller aufenthalt wohnung verfügt viele küchengeräte toaster kaffeemaschine mixer
3000;416;4.67;Für einen längeren Aufenthalt war eine ganze Wohnung mit Waschmaschine und Trockner ein Game-Changer. Es fühlte sich sehr schnell wie zu Hause an.;längeren aufenthalt ganze wohnung waschmaschine trockner gamechanger fühlte schnell hause
3001;416;4.67;"Die Wohnung ist wie beschrieben und blickt auf eine sehr ruhige Seitenstraße abseits der Hauptstraße. Der Service von Balazs ist schnell, zuverlässig und sehr gastfreundlich mit einem effizienten Check-in und einem einfachen Check-out-Service. Dies ist mein zweiter Aufenthalt in Wallisellen und ich würde dir diese Wohnung und Balazs besonders empfehlen!
Mehr anzeigen";wohnung beschrieben blickt ruhige seitenstraße abseits hauptstraße service balazs schnell zuverlässig gastfreundlich effizienten checkin einfachen checkoutservice zweiter aufenthalt wallisellen wohnung balazs besonders empfehlen mehr anzeigen
3002;417;4.55;Die Wohnung und ihre Ausstattung und Einrichtung waren sauber und gepflegt. Nicht so toll in Bezug auf die Lage, da man noch einen Bus/Tram vom Hauptbahnhof Zürich mit schwerem Gepäck nehmen musste. Es gibt einen Park/Spielplatz direkt gegenüber der Wohnung und es gab viele Restaurants und einen Supermarkt in der Nähe.;wohnung ausstattung einrichtung sauber gepflegt toll bezug lage bustram hauptbahnhof zürich schwerem gepäck nehmen gibt parkspielplatz direkt gegenüber wohnung gab viele restaurant supermarkt nähe
3003;417;4.55;"Stephanie war wirklich hilfsbereit und wir hatten eine klare Kommunikation.
Der Ort liegt ganz in der Nähe der öffentlichen Verkehrsmittel und der Innenstadt/Altstadt. Die Unterkunft ist sehr sauber und verfügt über nützliche Annehmlichkeiten.
Ich kann diese Unterkunft für deinen Aufenthalt in Zürich nur empfehlen";stephanie wirklich hilfsbereit klare kommunikation ort liegt ganz nähe öffentlichen verkehrsmittel innenstadtaltstadt unterkunft sauber verfügt nützliche annehmlichkeiten unterkunft aufenthalt zürich empfehlen
3004;417;4.55;"Anna Dan Karinas Unterkunft hat eine sehr strategische Lage.
Nah genug, um das gesamte Stadtgebiet zu erkunden";anna dan karinas unterkunft strategische lage nah genug gesamte stadtgebiet erkunden
3005;417;4.55;Tolle Lage, 1 Block von der Langstrasse & neben einem Park entfernt.;tolle lage 1 block langstrasse neben park entfernt
3006;417;4.55;Gute Unterkunft, um paar Tage in Zürich zu verbringen. Man merkt schon, dass viele Gäste dort zu Besuch sind. Aber das sieht man nur, wenn man genauer hin schaut. Aber so hat sie ihren Zweck schon erfüllt und war sauber. Die Lage und die Kommunikation ist super.;gute unterkunft paar tage zürich verbringen merkt schon viele gäste besuch sieht genauer schaut zweck schon erfüllt sauber lage kommunikation super
3007;417;4.55;Die Wohnung ist sehr originalgetreu auf den Fotos abgebildet. Einfach eingerichtet,jedoch alles was es braucht,vorhanden. Super Lage in der Stadt&doch ruhig.;wohnung originalgetreu fotos abgebildet einfach eingerichtetjedoch brauchtvorhanden super lage stadtdoch ruhig
3008;417;4.55;Die Wohnung und ihre Ausstattung und Einrichtung waren sauber und gepflegt. Nicht so toll in Bezug auf die Lage, da man noch einen Bus/Tram vom Hauptbahnhof Zürich mit schwerem Gepäck nehmen musste. Es gibt einen Park/Spielplatz direkt gegenüber der Wohnung und es gab viele Restaurants und einen Supermarkt in der Nähe.;wohnung ausstattung einrichtung sauber gepflegt toll bezug lage bustram hauptbahnhof zürich schwerem gepäck nehmen gibt parkspielplatz direkt gegenüber wohnung gab viele restaurant supermarkt nähe
3009;417;4.55;"Stephanie war wirklich hilfsbereit und wir hatten eine klare Kommunikation.
Der Ort liegt ganz in der Nähe der öffentlichen Verkehrsmittel und der Innenstadt/Altstadt. Die Unterkunft ist sehr sauber und verfügt über nützliche Annehmlichkeiten.
Ich kann diese Unterkunft für deinen Aufenthalt in Zürich nur empfehlen";stephanie wirklich hilfsbereit klare kommunikation ort liegt ganz nähe öffentlichen verkehrsmittel innenstadtaltstadt unterkunft sauber verfügt nützliche annehmlichkeiten unterkunft aufenthalt zürich empfehlen
3010;417;4.55;"Anna Dan Karinas Unterkunft hat eine sehr strategische Lage.
Nah genug, um das gesamte Stadtgebiet zu erkunden";anna dan karinas unterkunft strategische lage nah genug gesamte stadtgebiet erkunden
3011;417;4.55;Tolle Lage, 1 Block von der Langstrasse & neben einem Park entfernt.;tolle lage 1 block langstrasse neben park entfernt
3012;417;4.55;Sehr ruhiger Ort im Zentrum von Zürich mit einem tollen Brunch-Platz an der Ecke;ruhiger ort zentrum zürich tollen brunchplatz ecke
3013;418;5.0;Sehr guter Kontakt und perfekte Lage. Absolut zum Empfehlen!;guter kontakt perfekte lage absolut empfehlen
3014;418;5.0;Die Woche bei David’s Wohnung war sehr gut. Die Wohnung war sauber, in Ordnung und sieht sehr schön aus mit einem schönen Ausblick im Balkon. David war sehr freundlich und hilfsbereit. Sehr gerne wieder.;woche david wohnung gut wohnung sauber ordnung sieht schön schönen ausblick balkon david freundlich hilfsbereit gerne
3015;418;5.0;Tolle Unterkunft und Lage. Sehr schöne geräumige Unterkunft und vor allem David ist sehr reaktionsschnell und ein ausgezeichneter Gastgeber. Sehr empfehlenswert!;tolle unterkunft lage schöne geräumige unterkunft david reaktionsschnell ausgezeichneter gastgeber empfehlenswert
3016;421;4.76;Danke für den service;danke service
3017;421;4.76;Würde ich jedem weiterempfehlen. Mitten in der Stadt, sehr sauber und modern!;weiterempfehlen mitten stadt sauber modern
3018;421;4.76;Eine sehr schöne Wohnung. Alles Organisatorische hat sehr gut funktioniert.;schöne wohnung organisatorische gut funktioniert
3019;421;4.76;"Lieber Stefan
Vielen Dank für Dein Feedback und wir würden uns freuen, Dich erneut bei uns im EMA House begrüssen zu dürfen.";lieber stefan vielen dank feedback freuen erneut ema house begrüssen dürfen
3020;421;4.76;Eine schöne helle Wohnung an bester Lage und trotzdem sehr ruhig. Eine wunderschöne Seepromenade wie auch Geschäfte und Restaurants liegen in unmittelbarer Nähe. Alles ist wunderbar zu Fuss erreichbar. Tram hält ebenfalls praktisch vor dem Haus. Kommunikation war top, freundlicher CheckIn und unkomplizierter CheckOut. Wir kommen gerne wieder.;schöne helle wohnung bester lage trotzdem ruhig wunderschöne seepromenade geschäfte restaurant liegen unmittelbarer nähe wunderbar fuss erreichbar tram hält ebenfalls praktisch haus kommunikation top freundlicher checkin unkomplizierter checkout kommen gerne
3021;421;4.76;"Liebe Danja
Vielen Dank für ihr ausführliches Feedback und wir nehmen diese gerne auf.
Wir würden uns freuen, Sie erneut bei uns begrüssen zu dürfen.";liebe danja vielen dank ausführliches feedback nehmen gerne freuen erneut begrüssen dürfen
3022;421;4.76;Danke für den service;danke service
3023;421;4.76;Würde ich jedem weiterempfehlen. Mitten in der Stadt, sehr sauber und modern!;weiterempfehlen mitten stadt sauber modern
3024;421;4.76;Ich kann das EMA House auf der Florastrasse Geschäfts- oder Urlaubsreisenden wärmstens empfehlen, da es gut gelegen ist, ein gutes Preis-Leistungs-Verhältnis für den gezahlten Preis und sehr gepflegt ist.;ema house florastrasse geschäfts urlaubsreisenden wärmstens empfehlen gut gelegen gutes preisleistungsverhältnis gezahlten preis gepflegt
3025;421;4.76;Lieber Paul, vielen Dank für deine Bewertung und wir hoffen, dich ein anderes Mal im EMA House begrüßen zu dürfen.;lieber paul vielen dank bewertung hoffen mal ema house begrüßen dürfen
3026;421;4.76;Wir haben unseren Aufenthalt sehr genossen. Die Wohnung war geräumig, sehr sauber und hatte zahlreiche Annehmlichkeiten. Wir haben es sehr geschätzt, zwei voll ausgestattete Badezimmer zu haben. Die Lage war noch besser, als wir erwartet hatten. Das Viertel hatte viele tolle Restaurants und es war nur 20 Gehminuten vom Stadtzentrum entfernt. Die Gastgeber waren sehr reaktionsschnell und machten den Check-in und Check-out sehr einfach. Wir würden definitiv wieder hier übernachten.;aufenthalt genossen wohnung geräumig sauber zahlreiche annehmlichkeiten geschätzt zwei voll ausgestattete badezimmer lage besser erwartet viertel viele tolle restaurant 20 gehminuten stadtzentrum entfernt gastgeber reaktionsschnell machten checkin checkout einfach definitiv übernachten
3027;421;4.76;Liebe Mirle, vielen Dank für dein nettes Feedback und wir hoffen, dich ein anderes Mal wieder begrüßen zu dürfen.;liebe mirle vielen dank nettes feedback hoffen mal begrüßen dürfen
3028;421;4.76;Eine schöne, saubere, günstig gelegene Wohnung in der Nähe der Innenstadt, Altstadt von Zürich. Die Küche war schön, ebenso wie die Waschmaschine/der Trockner (befindet sich in einem der beiden Badezimmer), und es war schön, auf der obersten Etage zu sein, mit einem großen Balkon. Das Einzige, was wir uns gewünscht hätten, ist, dass der zweite Schlaf-/Schlafraum eine eigene Tür hatte, anstatt Türen aus den Wänden ziehen zu müssen, und dass die beiden Einzelbetten des zweiten Schlafzimmers die gleichen Höhen hatten. Ansonsten ein gut ausgestatteter Ort. Wir würden hier wieder übernachten, wenn die Möglichkeit besteht.;schöne saubere günstig gelegene wohnung nähe innenstadt altstadt zürich küche schön ebenso waschmaschineder trockner befindet beiden badezimmer schön obersten etage großen balkon einzige gewünscht hätten zweite schlafschlafraum eigene tür anstatt türen wänden ziehen müssen beiden einzelbetten zweiten schlafzimmers gleichen höhen ansonsten gut ausgestatteter ort übernachten möglichkeit besteht
3029;421;4.76;Liebe Allen, vielen Dank für Ihr Feedback und wir freuen uns zu hören, dass Sie sich herzlich willkommen gefühlt haben. Wir würden uns freuen, Sie ein anderes Mal wieder begrüßen zu dürfen.;liebe vielen dank feedback freuen hören herzlich willkommen gefühlt freuen mal begrüßen dürfen
